0,1,2,3
야놀자(Yanolja),483,kospi,한화투자증권 
야놀자(Yanolja),483,kosdaq,SBI인베스트먼트 *
야놀자(Yanolja),483,kospi,한화생명 
야놀자(Yanolja),483,kosdaq,아주IB투자 *
야놀자(Yanolja),483,kosdaq,그래디언트 *
인터넷 대표주,49,kospi,카카오 
인터넷 대표주,49,kospi,NAVER 
일자리(취업),324,kosdaq,오픈놀 *
일자리(취업),324,kosdaq,에스코넥 *
일자리(취업),324,kospi,윌비스 
일자리(취업),324,kosdaq,TS인베스트먼트 *
일자리(취업),324,kosdaq,대성창투 *
일자리(취업),324,kosdaq,원티드랩 *
일자리(취업),324,kosdaq,사람인 *
일자리(취업),324,kosdaq,DSC인베스트먼트 *
일자리(취업),324,kosdaq,아이비김영 *
일자리(취업),324,kosdaq,메가엠디 *
가상화폐(비트코인 등),331,kosdaq,위지트 *
가상화폐(비트코인 등),331,kosdaq,위메이드 *
가상화폐(비트코인 등),331,kosdaq,우리기술투자 *
가상화폐(비트코인 등),331,kosdaq,갤럭시아머니트리 *
가상화폐(비트코인 등),331,kospi,카카오 
가상화폐(비트코인 등),331,kosdaq,한일진공 *
가상화폐(비트코인 등),331,kosdaq,SBI인베스트먼트 *
가상화폐(비트코인 등),331,kosdaq,다날 *
가상화폐(비트코인 등),331,kosdaq,네오위즈홀딩스 *
가상화폐(비트코인 등),331,kosdaq,에이티넘인베스트 *
가상화폐(비트코인 등),331,kosdaq,아이오케이 *
가상화폐(비트코인 등),331,kosdaq,클라우드에어 *
가상화폐(비트코인 등),331,kosdaq,엠게임 *
가상화폐(비트코인 등),331,kospi,NAVER 
가상화폐(비트코인 등),331,kosdaq,KG모빌리언스 *
가상화폐(비트코인 등),331,kosdaq,비덴트 *
가상화폐(비트코인 등),331,kosdaq,TS인베스트먼트 *
가상화폐(비트코인 등),331,kospi,인바이오젠 
가상화폐(비트코인 등),331,kosdaq,매커스 *
가상화폐(비트코인 등),331,kosdaq,FSN *
가상화폐(비트코인 등),331,kosdaq,SGA *
가상화폐(비트코인 등),331,kosdaq,감성코퍼레이션 *
가상화폐(비트코인 등),331,kosdaq,ES큐브 *
가상화폐(비트코인 등),331,kosdaq,한컴위드 *
가상화폐(비트코인 등),331,kosdaq,한빛소프트 *
가상화폐(비트코인 등),331,kosdaq,제이씨현시스템 *
가상화폐(비트코인 등),331,kosdaq,SGA솔루션즈 *
가상화폐(비트코인 등),331,kosdaq,SCI평가정보 *
가상화폐(비트코인 등),331,kosdaq,티사이언티픽 *
가상화폐(비트코인 등),331,kosdaq,케이피엠테크 *
건설 대표주,154,kospi,HDC현대산업개발 
건설 대표주,154,kospi,삼성물산 
건설 대표주,154,kospi,DL 
건설 대표주,154,kospi,현대건설 
건설 대표주,154,kospi,대우건설 
건설 대표주,154,kospi,DL이앤씨 
건설 대표주,154,kospi,GS건설 
항공/저가 항공사(LCC),166,kospi,대한항공 
항공/저가 항공사(LCC),166,kospi,에어부산 
항공/저가 항공사(LCC),166,kospi,티웨이항공 
항공/저가 항공사(LCC),166,kospi,아시아나항공 
항공/저가 항공사(LCC),166,kospi,한진칼 
항공/저가 항공사(LCC),166,kospi,진에어 
항공/저가 항공사(LCC),166,kospi,AK홀딩스 
항공/저가 항공사(LCC),166,kospi,제주항공 
항공/저가 항공사(LCC),166,kospi,티웨이홀딩스 
홈쇼핑,38,kosdaq,CJ ENM *
홈쇼핑,38,kospi,태광산업 
홈쇼핑,38,kospi,현대홈쇼핑 
홈쇼핑,38,kospi,롯데쇼핑 
홈쇼핑,38,kospi,GS리테일 
은행,165,kospi,카카오뱅크 
은행,165,kospi,제주은행 
은행,165,kospi,KB금융 
은행,165,kospi,DGB금융지주 
은행,165,kospi,JB금융지주 
은행,165,kospi,BNK금융지주 
은행,165,kospi,기업은행 
은행,165,kospi,우리금융지주 
은행,165,kospi,하나금융지주 
은행,165,kospi,신한지주 
게임,42,kosdaq,액토즈소프트 *
게임,42,kosdaq,위메이드 *
게임,42,kospi,더블유게임즈 
게임,42,kosdaq,컴투스홀딩스 *
게임,42,kosdaq,위메이드플레이 *
게임,42,kosdaq,플레이위드 *
게임,42,kosdaq,다날 *
게임,42,kosdaq,이스트소프트 *
게임,42,kosdaq,네오위즈홀딩스 *
게임,42,kosdaq,웹젠 *
게임,42,kosdaq,조이시티 *
게임,42,kosdaq,컴투스 *
게임,42,kosdaq,미투온 *
게임,42,kosdaq,넵튠 *
게임,42,kosdaq,넥슨게임즈 *
게임,42,kospi,엔씨소프트 
게임,42,kosdaq,액션스퀘어 *
게임,42,kosdaq,엠게임 *
게임,42,kosdaq,밸로프 *
게임,42,kospi,NAVER 
게임,42,kosdaq,바른손이앤에이 *
게임,42,kosdaq,대원미디어 *
게임,42,kosdaq,손오공 *
게임,42,kospi,크래프톤 
게임,42,kosdaq,KH 전자 *
게임,42,kosdaq,드래곤플라이 *
게임,42,kosdaq,위메이드맥스 *
게임,42,kosdaq,카카오게임즈 *
게임,42,kosdaq,네오리진 *
게임,42,kosdaq,모비릭스 *
게임,42,kospi,넷마블 
게임,42,kosdaq,스코넥 *
게임,42,kosdaq,네오위즈 *
게임,42,kosdaq,한빛소프트 *
게임,42,kospi,NHN 
게임,42,kosdaq,티쓰리 *
게임,42,kosdaq,아이톡시 *
게임,42,kosdaq,케이바이오 *
게임,42,kosdaq,베노티앤알 *
게임,42,kosdaq,룽투코리아 *
게임,42,kosdaq,펄어비스 *
종합상사,325,kospi,삼성물산 
종합상사,325,kospi,포스코인터내셔널 
종합상사,325,kospi,LX인터내셔널 
종합상사,325,kospi,현대코퍼레이션 
종합상사,325,kospi,STX 
종합상사,325,kospi,SK네트웍스 
종합상사,325,kospi,GS글로벌 
종합상사,325,kospi,효성티앤씨 
통신,126,kospi,SK텔레콤 
통신,126,kospi,KT 
통신,126,kospi,LG유플러스 
STO(증권형 토큰 발행),531,kosdaq,우리기술투자 *
STO(증권형 토큰 발행),531,kosdaq,갤럭시아머니트리 *
STO(증권형 토큰 발행),531,kospi,갤럭시아에스엠 
STO(증권형 토큰 발행),531,kosdaq,서울옥션 *
STO(증권형 토큰 발행),531,kospi,KB금융 
STO(증권형 토큰 발행),531,kospi,키움증권 
STO(증권형 토큰 발행),531,kospi,SK증권 
STO(증권형 토큰 발행),531,kospi,한국금융지주 
STO(증권형 토큰 발행),531,kospi,NH투자증권 
STO(증권형 토큰 발행),531,kosdaq,케이옥션 *
STO(증권형 토큰 발행),531,kospi,교보증권 
STO(증권형 토큰 발행),531,kospi,하나금융지주 
STO(증권형 토큰 발행),531,kosdaq,FSN *
STO(증권형 토큰 발행),531,kosdaq,아톤 *
STO(증권형 토큰 발행),531,kospi,신한지주 
STO(증권형 토큰 발행),531,kosdaq,코리아에셋투자증권 *
STO(증권형 토큰 발행),531,kosdaq,한국정보인증 *
STO(증권형 토큰 발행),531,kosdaq,핑거 *
STO(증권형 토큰 발행),531,kosdaq,비유테크놀러지 *
손해보험,164,kospi,롯데손해보험 
손해보험,164,kospi,삼성화재 
손해보험,164,kospi,흥국화재 
손해보험,164,kospi,한화손해보험 
손해보험,164,kospi,DB손해보험 
손해보험,164,kospi,현대해상 
손해보험,164,kospi,코리안리 
손해보험,164,kospi,에이플러스에셋 
SNS(소셜네트워크서비스),317,kosdaq,갤럭시아머니트리 *
SNS(소셜네트워크서비스),317,kospi,카카오 
SNS(소셜네트워크서비스),317,kosdaq,이루온 *
SNS(소셜네트워크서비스),317,kosdaq,아프리카TV *
SNS(소셜네트워크서비스),317,kosdaq,젬백스링크 *
SNS(소셜네트워크서비스),317,kospi,NAVER 
SNS(소셜네트워크서비스),317,kosdaq,인포뱅크 *
SNS(소셜네트워크서비스),317,kospi,유엔젤 
SNS(소셜네트워크서비스),317,kosdaq,NHN벅스 *
SNS(소셜네트워크서비스),317,kosdaq,가비아 *
K-뉴딜지수(인터넷),459,kospi,카카오 
K-뉴딜지수(인터넷),459,kosdaq,케이엠더블유 *
K-뉴딜지수(인터넷),459,kosdaq,다날 *
K-뉴딜지수(인터넷),459,kospi,카카오페이 
K-뉴딜지수(인터넷),459,kosdaq,유비쿼스홀딩스 *
K-뉴딜지수(인터넷),459,kosdaq,아프리카TV *
K-뉴딜지수(인터넷),459,kosdaq,안랩 *
K-뉴딜지수(인터넷),459,kosdaq,KG이니시스 *
K-뉴딜지수(인터넷),459,kosdaq,NHN KCP *
K-뉴딜지수(인터넷),459,kospi,NAVER 
K-뉴딜지수(인터넷),459,kosdaq,디어유 *
K-뉴딜지수(인터넷),459,kospi,더존비즈온 
K-뉴딜지수(인터넷),459,kosdaq,에이스테크 *
K-뉴딜지수(인터넷),459,kosdaq,서진시스템 *
NFT(대체불가토큰),492,kosdaq,위메이드 *
NFT(대체불가토큰),492,kosdaq,컴투스홀딩스 *
NFT(대체불가토큰),492,kosdaq,갤럭시아머니트리 *
NFT(대체불가토큰),492,kospi,카카오 
NFT(대체불가토큰),492,kospi,갤럭시아에스엠 
NFT(대체불가토큰),492,kosdaq,서울옥션 *
NFT(대체불가토큰),492,kosdaq,다날 *
NFT(대체불가토큰),492,kosdaq,컴투스 *
NFT(대체불가토큰),492,kosdaq,미투온 *
NFT(대체불가토큰),492,kosdaq,아프리카TV *
NFT(대체불가토큰),492,kosdaq,블레이드 Ent *
NFT(대체불가토큰),492,kospi,엔씨소프트 
NFT(대체불가토큰),492,kosdaq,엠게임 *
NFT(대체불가토큰),492,kospi,삼성전자 
NFT(대체불가토큰),492,kospi,NAVER 
NFT(대체불가토큰),492,kosdaq,초록뱀미디어 *
NFT(대체불가토큰),492,kosdaq,드래곤플라이 *
NFT(대체불가토큰),492,kosdaq,비덴트 *
NFT(대체불가토큰),492,kosdaq,컴퍼니케이 *
NFT(대체불가토큰),492,kosdaq,카카오게임즈 *
NFT(대체불가토큰),492,kosdaq,FSN *
NFT(대체불가토큰),492,kosdaq,아톤 *
NFT(대체불가토큰),492,kosdaq,폴라리스오피스 *
NFT(대체불가토큰),492,kosdaq,핑거 *
NFT(대체불가토큰),492,kospi,하이브 
NFT(대체불가토큰),492,kosdaq,에이스토리 *
NFT(대체불가토큰),492,kosdaq,엔비티 *
NFT(대체불가토큰),492,kosdaq,MDS테크 *
음원/음반,98,kosdaq,드림어스컴퍼니 *
음원/음반,98,kosdaq,CJ ENM *
음원/음반,98,kosdaq,판타지오 *
음원/음반,98,kospi,카카오 
음원/음반,98,kosdaq,다날 *
음원/음반,98,kosdaq,지니뮤직 *
음원/음반,98,kosdaq,JYP Ent. *
음원/음반,98,kospi,YG PLUS 
음원/음반,98,kospi,IHQ 
음원/음반,98,kosdaq,에프엔씨엔터 *
음원/음반,98,kosdaq,NHN벅스 *
음원/음반,98,kosdaq,와이지엔터테인먼트 *
음원/음반,98,kospi,하이브 
음원/음반,98,kosdaq,에스엠 *
음원/음반,98,kosdaq,알비더블유 *
증권,151,kospi,한화투자증권 
증권,151,kospi,유화증권 
증권,151,kospi,유안타증권 
증권,151,kospi,키움증권 
증권,151,kospi,SK증권 
증권,151,kospi,한국금융지주 
증권,151,kospi,NH투자증권 
증권,151,kospi,미래에셋증권 
증권,151,kospi,현대차증권 
증권,151,kospi,교보증권 
증권,151,kosdaq,이베스트투자증권 *
증권,151,kospi,삼성증권 
증권,151,kospi,DB금융투자 
증권,151,kospi,신영증권 
증권,151,kospi,한양증권 
증권,151,kospi,대신증권 
증권,151,kospi,다올투자증권 
증권,151,kosdaq,코리아에셋투자증권 *
증권,151,kospi,상상인증권 
증권,151,kospi,부국증권 
증권,151,kospi,유진투자증권 
카카오뱅크(kakao BANK),489,kospi,카카오뱅크 
카카오뱅크(kakao BANK),489,kospi,카카오 
카카오뱅크(kakao BANK),489,kospi,KB금융 
카카오뱅크(kakao BANK),489,kospi,한국금융지주 
카카오뱅크(kakao BANK),489,kosdaq,예스24 *
카카오뱅크(kakao BANK),489,kospi,한세예스24홀딩스 
카카오뱅크(kakao BANK),489,kosdaq,인포뱅크 *
카카오뱅크(kakao BANK),489,kosdaq,알서포트 *
카카오뱅크(kakao BANK),489,kosdaq,이니텍 *
카카오뱅크(kakao BANK),489,kosdaq,드림시큐리티 *
카카오뱅크(kakao BANK),489,kospi,넷마블 
카카오뱅크(kakao BANK),489,kosdaq,엑셈 *
모바일게임(스마트폰),265,kosdaq,액토즈소프트 *
모바일게임(스마트폰),265,kosdaq,위메이드 *
모바일게임(스마트폰),265,kospi,더블유게임즈 
모바일게임(스마트폰),265,kosdaq,컴투스홀딩스 *
모바일게임(스마트폰),265,kosdaq,위메이드플레이 *
모바일게임(스마트폰),265,kosdaq,플레이위드 *
모바일게임(스마트폰),265,kosdaq,이스트소프트 *
모바일게임(스마트폰),265,kosdaq,고스트스튜디오 *
모바일게임(스마트폰),265,kosdaq,네오위즈홀딩스 *
모바일게임(스마트폰),265,kosdaq,웹젠 *
모바일게임(스마트폰),265,kosdaq,조이시티 *
모바일게임(스마트폰),265,kosdaq,컴투스 *
모바일게임(스마트폰),265,kosdaq,미투온 *
모바일게임(스마트폰),265,kosdaq,데브시스터즈 *
모바일게임(스마트폰),265,kosdaq,넵튠 *
모바일게임(스마트폰),265,kosdaq,넥슨게임즈 *
모바일게임(스마트폰),265,kospi,엔씨소프트 
모바일게임(스마트폰),265,kosdaq,액션스퀘어 *
모바일게임(스마트폰),265,kosdaq,엠게임 *
모바일게임(스마트폰),265,kosdaq,밸로프 *
모바일게임(스마트폰),265,kospi,NAVER 
모바일게임(스마트폰),265,kosdaq,바른손이앤에이 *
모바일게임(스마트폰),265,kospi,크래프톤 
모바일게임(스마트폰),265,kosdaq,베스파 *
모바일게임(스마트폰),265,kosdaq,KH 전자 *
모바일게임(스마트폰),265,kosdaq,에이프로젠 H&G *
모바일게임(스마트폰),265,kospi,세원이앤씨 
모바일게임(스마트폰),265,kosdaq,드래곤플라이 *
모바일게임(스마트폰),265,kosdaq,위메이드맥스 *
모바일게임(스마트폰),265,kosdaq,카카오게임즈 *
모바일게임(스마트폰),265,kosdaq,네오리진 *
모바일게임(스마트폰),265,kosdaq,모비릭스 *
모바일게임(스마트폰),265,kospi,넷마블 
모바일게임(스마트폰),265,kosdaq,썸에이지 *
모바일게임(스마트폰),265,kosdaq,네오위즈 *
모바일게임(스마트폰),265,kosdaq,한빛소프트 *
모바일게임(스마트폰),265,kosdaq,와이제이엠게임즈 *
모바일게임(스마트폰),265,kospi,NHN 
모바일게임(스마트폰),265,kosdaq,바른손 *
모바일게임(스마트폰),265,kosdaq,티쓰리 *
모바일게임(스마트폰),265,kosdaq,아이톡시 *
모바일게임(스마트폰),265,kosdaq,케이바이오 *
모바일게임(스마트폰),265,kosdaq,미스터블루 *
모바일게임(스마트폰),265,kosdaq,베노티앤알 *
모바일게임(스마트폰),265,kosdaq,룽투코리아 *
모바일게임(스마트폰),265,kosdaq,펄어비스 *
모바일게임(스마트폰),265,kosdaq,스카이문스테크놀로지 *
창투사,119,kosdaq,우리기술투자 *
창투사,119,kosdaq,엠벤처투자 *
창투사,119,kosdaq,SBI인베스트먼트 *
창투사,119,kosdaq,아주IB투자 *
창투사,119,kosdaq,에이티넘인베스트 *
창투사,119,kosdaq,미래에셋벤처투자 *
창투사,119,kosdaq,리더스 기술투자 *
창투사,119,kosdaq,플랜티넷 *
창투사,119,kosdaq,스톤브릿지벤처스 *
창투사,119,kosdaq,TS인베스트먼트 *
창투사,119,kosdaq,컴퍼니케이 *
창투사,119,kosdaq,큐캐피탈 *
창투사,119,kosdaq,린드먼아시아 *
창투사,119,kosdaq,대성창투 *
창투사,119,kospi,스틱인베스트먼트 
창투사,119,kosdaq,LB인베스트먼트 *
창투사,119,kosdaq,SV인베스트먼트 *
창투사,119,kosdaq,DSC인베스트먼트 *
창투사,119,kosdaq,나우IB *
반도체 대표주(생산),155,kospi,DB하이텍 
반도체 대표주(생산),155,kospi,삼성전자 
반도체 대표주(생산),155,kospi,SK하이닉스 
K-뉴딜지수(게임),460,kosdaq,위메이드 *
K-뉴딜지수(게임),460,kospi,더블유게임즈 
K-뉴딜지수(게임),460,kosdaq,웹젠 *
K-뉴딜지수(게임),460,kosdaq,컴투스 *
K-뉴딜지수(게임),460,kosdaq,데브시스터즈 *
K-뉴딜지수(게임),460,kospi,엔씨소프트 
K-뉴딜지수(게임),460,kosdaq,골프존 *
K-뉴딜지수(게임),460,kospi,크래프톤 
K-뉴딜지수(게임),460,kosdaq,카카오게임즈 *
K-뉴딜지수(게임),460,kospi,넷마블 
K-뉴딜지수(게임),460,kosdaq,네오위즈 *
K-뉴딜지수(게임),460,kospi,NHN 
K-뉴딜지수(게임),460,kosdaq,펄어비스 *
케이블TV SO/MSO,70,kosdaq,CJ ENM *
케이블TV SO/MSO,70,kospi,태광산업 
케이블TV SO/MSO,70,kospi,현대퓨처넷 
케이블TV SO/MSO,70,kospi,현대홈쇼핑 
케이블TV SO/MSO,70,kosdaq,남화토건 *
케이블TV SO/MSO,70,kosdaq,KX *
케이블TV SO/MSO,70,kospi,LG헬로비전 
케이블TV SO/MSO,70,kosdaq,씨씨에스 *
애플페이,521,kosdaq,하인크코리아 *
애플페이,521,kosdaq,이루온 *
애플페이,521,kosdaq,한국정보통신 *
애플페이,521,kosdaq,KG이니시스 *
애플페이,521,kosdaq,NHN KCP *
애플페이,521,kosdaq,KG모빌리언스 *
애플페이,521,kospi,NICE 
애플페이,521,kosdaq,셀피글로벌 *
애플페이,521,kosdaq,나이스정보통신 *
SI(시스템통합),17,kospi,아시아나IDT 
SI(시스템통합),17,kospi,한화시스템 
SI(시스템통합),17,kosdaq,현대무벡스 *
SI(시스템통합),17,kospi,현대오토에버 
SI(시스템통합),17,kospi,다우기술 
SI(시스템통합),17,kosdaq,나무기술 *
SI(시스템통합),17,kospi,삼성에스디에스 
SI(시스템통합),17,kospi,롯데정보통신 
SI(시스템통합),17,kosdaq,링네트 *
SI(시스템통합),17,kosdaq,정원엔시스 *
SI(시스템통합),17,kospi,신세계 I&C 
SI(시스템통합),17,kosdaq,쌍용정보통신 *
SI(시스템통합),17,kosdaq,토마토시스템 *
SI(시스템통합),17,kosdaq,한솔인티큐브 *
SI(시스템통합),17,kosdaq,오상자이엘 *
SI(시스템통합),17,kospi,DB 
SI(시스템통합),17,kosdaq,케이엘넷 *
SI(시스템통합),17,kospi,비케이탑스 
SI(시스템통합),17,kosdaq,비트컴퓨터 *
SI(시스템통합),17,kospi,SK 
SI(시스템통합),17,kosdaq,웹케시 *
SI(시스템통합),17,kosdaq,포스코DX *
SI(시스템통합),17,kosdaq,아이크래프트 *
SI(시스템통합),17,kosdaq,SGA *
SI(시스템통합),17,kosdaq,케이씨에스 *
SI(시스템통합),17,kosdaq,위즈코프 *
SI(시스템통합),17,kosdaq,아이티센 *
SI(시스템통합),17,kosdaq,대신정보통신 *
SI(시스템통합),17,kosdaq,SGA솔루션즈 *
SI(시스템통합),17,kosdaq,오파스넷 *
SI(시스템통합),17,kosdaq,에스트래픽 *
SI(시스템통합),17,kosdaq,데이타솔루션 *
SI(시스템통합),17,kosdaq,광무 *
아이폰,388,kospi,LX세미콘 
아이폰,388,kospi,LG이노텍 
아이폰,388,kospi,비에이치 
아이폰,388,kosdaq,슈피겐코리아 *
아이폰,388,kosdaq,아이티엠반도체 *
아이폰,388,kosdaq,프로텍 *
아이폰,388,kosdaq,하이비젼시스템 *
아이폰,388,kospi,삼성전자 
아이폰,388,kospi,삼성전기 
아이폰,388,kosdaq,와이엠티 *
아이폰,388,kospi,SK하이닉스 
아이폰,388,kosdaq,앤디포스 *
아이폰,388,kosdaq,에코볼트 *
아이폰,388,kosdaq,위니아에이드 *
아이폰,388,kosdaq,넥스턴바이오 *
아이폰,388,kospi,한솔테크닉스 
아이폰,388,kospi,LG디스플레이 
아이폰,388,kospi,영풍 
아이폰,388,kosdaq,덕우전자 *
아이폰,388,kosdaq,덕산네오룩스 *
아이폰,388,kosdaq,인터플렉스 *
아이폰,388,kosdaq,이녹스첨단소재 *
아이폰,388,kospi,LG화학 
아이폰,388,kospi,삼성SDI 
환율하락 수혜,31,kospi,대한항공 
환율하락 수혜,31,kospi,대상 
환율하락 수혜,31,kospi,동원F&B 
환율하락 수혜,31,kospi,오뚜기 
환율하락 수혜,31,kospi,아시아나항공 
환율하락 수혜,31,kospi,현대제철 
환율하락 수혜,31,kospi,농심 
환율하락 수혜,31,kospi,혜인 
환율하락 수혜,31,kospi,오리온 
환율하락 수혜,31,kospi,대한제분 
환율하락 수혜,31,kospi,POSCO홀딩스 
환율하락 수혜,31,kospi,하나투어 
환율하락 수혜,31,kospi,CJ제일제당 
환율하락 수혜,31,kosdaq,모두투어 *
환율하락 수혜,31,kospi,하이트진로 
환율하락 수혜,31,kospi,풍산 
환율하락 수혜,31,kospi,삼양홀딩스 
환율하락 수혜,31,kospi,대한해운 
환율하락 수혜,31,kospi,S-Oil 
환율하락 수혜,31,kospi,동국홀딩스 
환율하락 수혜,31,kospi,한국가스공사 
환율하락 수혜,31,kospi,고려아연 
환율하락 수혜,31,kospi,대한제당 
환율하락 수혜,31,kosdaq,한탑 *
환율하락 수혜,31,kospi,한국전력 
지주사,111,kospi,CR홀딩스 
지주사,111,kospi,DRB동일 
지주사,111,kosdaq,컴투스홀딩스 *
지주사,111,kospi,삼성물산 
지주사,111,kospi,티와이홀딩스 
지주사,111,kospi,동원산업 
지주사,111,kospi,HL홀딩스 
지주사,111,kospi,서연 
지주사,111,kospi,영원무역홀딩스 
지주사,111,kospi,KB금융 
지주사,111,kospi,오리온홀딩스 
지주사,111,kospi,DL 
지주사,111,kosdaq,유비쿼스홀딩스 *
지주사,111,kospi,한진칼 
지주사,111,kosdaq,CNH *
지주사,111,kospi,SK스퀘어 
지주사,111,kospi,CJ 
지주사,111,kosdaq,네오위즈홀딩스 *
지주사,111,kospi,롯데지주 
지주사,111,kospi,HDC 
지주사,111,kospi,두산밥캣 
지주사,111,kospi,세아베스틸지주 
지주사,111,kospi,디와이 
지주사,111,kospi,대상홀딩스 
지주사,111,kospi,LG 
지주사,111,kospi,한국금융지주 
지주사,111,kospi,DGB금융지주 
지주사,111,kospi,JB금융지주 
지주사,111,kosdaq,APS *
지주사,111,kospi,메리츠금융지주 
지주사,111,kospi,현대지에프홀딩스 
지주사,111,kospi,농심홀딩스 
지주사,111,kospi,크라운해태홀딩스 
지주사,111,kospi,KPX홀딩스 
지주사,111,kospi,SNT홀딩스 
지주사,111,kospi,GS 
지주사,111,kospi,BNK금융지주 
지주사,111,kospi,한화 
지주사,111,kosdaq,매일홀딩스 *
지주사,111,kospi,풀무원 
지주사,111,kospi,LS전선아시아 
지주사,111,kospi,동성케미컬 
지주사,111,kosdaq,글로벌에스엠 *
지주사,111,kospi,세아제강지주 
지주사,111,kospi,효성 
지주사,111,kospi,SK디스커버리 
지주사,111,kospi,진양홀딩스 
지주사,111,kospi,한진중공업홀딩스 
지주사,111,kosdaq,하림지주 *
지주사,111,kospi,한국앤컴퍼니 
지주사,111,kospi,CS홀딩스 
지주사,111,kospi,하이트진로홀딩스 
지주사,111,kospi,풍산홀딩스 
지주사,111,kospi,BGF 
지주사,111,kospi,코스맥스비티아이 
지주사,111,kospi,쿠쿠홀딩스 
지주사,111,kospi,금호건설 
지주사,111,kospi,한솔홀딩스 
지주사,111,kospi,아세아 
지주사,111,kospi,노루홀딩스 
지주사,111,kosdaq,이건홀딩스 *
지주사,111,kospi,우리금융지주 
지주사,111,kospi,엘브이엠씨홀딩스 
지주사,111,kosdaq,이녹스 *
지주사,111,kosdaq,이지홀딩스 *
지주사,111,kosdaq,그래디언트 *
지주사,111,kospi,유수홀딩스 
지주사,111,kospi,HD현대 
지주사,111,kospi,대덕 
지주사,111,kospi,예스코홀딩스 
지주사,111,kospi,일진홀딩스 
지주사,111,kosdaq,해성산업 *
지주사,111,kospi,하나금융지주 
지주사,111,kospi,한세예스24홀딩스 
지주사,111,kospi,NICE 
지주사,111,kospi,녹십자홀딩스 
지주사,111,kospi,삼양홀딩스 
지주사,111,kospi,제일파마홀딩스 
지주사,111,kospi,한국전자홀딩스 
지주사,111,kospi,DB 
지주사,111,kosdaq,아이디스홀딩스 *
지주사,111,kospi,AJ네트웍스 
지주사,111,kosdaq,GRT *
지주사,111,kospi,일동홀딩스 
지주사,111,kosdaq,휴맥스홀딩스 *
지주사,111,kospi,넥센 
지주사,111,kosdaq,솔본 *
지주사,111,kospi,미원홀딩스 
지주사,111,kosdaq,로스웰 *
지주사,111,kospi,콘텐트리중앙 
지주사,111,kospi,웅진 
지주사,111,kospi,한일홀딩스 
지주사,111,kospi,SK 
지주사,111,kospi,LX홀딩스 
지주사,111,kospi,F&F홀딩스 
지주사,111,kospi,신한지주 
지주사,111,kospi,KC그린홀딩스 
지주사,111,kosdaq,부방 *
지주사,111,kospi,동아쏘시오홀딩스 
지주사,111,kosdaq,솔브레인홀딩스 *
지주사,111,kospi,KISCO홀딩스 
지주사,111,kospi,성창기업지주 
지주사,111,kospi,세아홀딩스 
지주사,111,kospi,평화홀딩스 
지주사,111,kosdaq,골프존뉴딘홀딩스 *
지주사,111,kospi,SJM홀딩스 
지주사,111,kosdaq,우리산업홀딩스 *
지주사,111,kospi,HD한국조선해양 
지주사,111,kospi,신송홀딩스 
지주사,111,kospi,AK홀딩스 
지주사,111,kospi,OCI홀딩스 
지주사,111,kospi,경동인베스트 
지주사,111,kospi,코오롱 
지주사,111,kospi,종근당홀딩스 
지주사,111,kosdaq,골든센츄리 *
지주사,111,kospi,동국홀딩스 
지주사,111,kosdaq,에코프로 *
지주사,111,kosdaq,윙입푸드 *
지주사,111,kosdaq,덕산하이메탈 *
지주사,111,kospi,샘표 
지주사,111,kospi,LS 
지주사,111,kospi,한미사이언스 
지주사,111,kosdaq,헝셩그룹 *
지주사,111,kospi,대웅 
지주사,111,kosdaq,슈프리마에이치큐 *
지주사,111,kospi,화승엔터프라이즈 
지주사,111,kospi,두산 
지주사,111,kosdaq,비츠로테크 *
지주사,111,kosdaq,코아시아 *
지주사,111,kospi,아모레G 
지주사,111,kospi,한국콜마홀딩스 
지주사,111,kosdaq,휴온스글로벌 *
지주사,111,kosdaq,오가닉티코스메틱 *
지주사,111,kosdaq,심텍홀딩스 *
지주사,111,kospi,JW홀딩스 
모더나(MODERNA),467,kosdaq,에이비프로바이오 *
모더나(MODERNA),467,kosdaq,에스티팜 *
모더나(MODERNA),467,kosdaq,바른손이앤에이 *
모더나(MODERNA),467,kospi,녹십자 
모더나(MODERNA),467,kosdaq,엔투텍 *
모더나(MODERNA),467,kospi,삼성바이오로직스 
모더나(MODERNA),467,kosdaq,소마젠 *
모더나(MODERNA),467,kosdaq,바른손 *
모더나(MODERNA),467,kospi,파미셀 
모더나(MODERNA),467,kosdaq,대한뉴팜 *
공작기계,297,kosdaq,에이비프로바이오 *
공작기계,297,kosdaq,한국정밀기계 *
공작기계,297,kospi,SNT다이내믹스 
공작기계,297,kosdaq,이엠코리아 *
공작기계,297,kosdaq,서암기계공업 *
공작기계,297,kosdaq,넥스턴바이오 *
공작기계,297,kospi,SIMPAC 
공작기계,297,kospi,화천기공 
공작기계,297,kosdaq,스맥 *
공작기계,297,kosdaq,대성하이텍 *
공작기계,297,kospi,삼익THK 
공작기계,297,kosdaq,와이지-원 *
공작기계,297,kospi,현대위아 
공작기계,297,kospi,한국주강 
공작기계,297,kospi,유니온머티리얼 
공작기계,297,kospi,화천기계 
테마파크,181,kosdaq,시공테크 *
테마파크,181,kospi,현대건설 
테마파크,181,kospi,신세계건설 
테마파크,181,kospi,한국종합기술 
테마파크,181,kospi,이월드 
테마파크,181,kosdaq,국보디자인 *
UAM(도심항공모빌리티),462,kospi,한화시스템 
UAM(도심항공모빌리티),462,kospi,대한항공 
